Age,Age_Bands,Area,Gender,Population
81,80 - 84,Stirling,Male,247
81,80 - 84,West Dunbartonshire,Male,180
81,80 - 84,West Lothian,Male,347
81,80 - 84,Aberdeen City,Female,636
81,80 - 84,Aberdeenshire,Female,691
81,80 - 84,Angus,Female,448
81,80 - 84,Argyll and Bute,Female,372
81,80 - 84,City of Edinburgh,Female,1349
81,80 - 84,Clackmannanshire,Female,149
81,80 - 84,Dumfries and Galloway,Female,598
81,80 - 84,Dundee City,Female,501
81,80 - 84,East Ayrshire,Female,392
81,80 - 84,East Dunbartonshire,Female,419
81,80 - 84,East Lothian,Female,321
81,80 - 84,East Renfrewshire,Female,355
81,80 - 84,Falkirk,Female,482
81,80 - 84,Fife,Female,1170
81,80 - 84,Glasgow City,Female,1777
81,80 - 84,Highland,Female,802
81,80 - 84,Inverclyde,Female,261
81,80 - 84,Midlothian,Female,288
81,80 - 84,Moray,Female,389
81,80 - 84,Na h-Eileanan Siar,Female,107
81,80 - 84,North Ayrshire,Female,463
81,80 - 84,North Lanarkshire,Female,1010
81,80 - 84,Orkney Islands,Female,74
81,80 - 84,Perth and Kinross,Female,582
81,80 - 84,Renfrewshire,Female,595
81,80 - 84,Scottish Borders,Female,441
81,80 - 84,Shetland Islands,Female,76
81,80 - 84,South Ayrshire,Female,454
81,80 - 84,South Lanarkshire,Female,1014
81,80 - 84,Stirling,Female,292
81,80 - 84,West Dunbartonshire,Female,281
81,80 - 84,West Lothian,Female,425
82,80 - 84,Aberdeen City,Male,412
82,80 - 84,Aberdeenshire,Male,515
82,80 - 84,Angus,Male,305
82,80 - 84,Argyll and Bute,Male,218
82,80 - 84,City of Edinburgh,Male,909
82,80 - 84,Clackmannanshire,Male,107
82,80 - 84,Dumfries and Galloway,Male,435
82,80 - 84,Dundee City,Male,318
82,80 - 84,East Ayrshire,Male,278
82,80 - 84,East Dunbartonshire,Male,313
82,80 - 84,East Lothian,Male,257
82,80 - 84,East Renfrewshire,Male,205
82,80 - 84,Falkirk,Male,350
82,80 - 84,Fife,Male,789
82,80 - 84,Glasgow City,Male,844
82,80 - 84,Highland,Male,608
82,80 - 84,Inverclyde,Male,154
82,80 - 84,Midlothian,Male,178
82,80 - 84,Moray,Male,239
82,80 - 84,Na h-Eileanan Siar,Male,77
82,80 - 84,North Ayrshire,Male,301
82,80 - 84,North Lanarkshire,Male,563
82,80 - 84,Orkney Islands,Male,56
82,80 - 84,Perth and Kinross,Male,418
82,80 - 84,Renfrewshire,Male,335
82,80 - 84,Scottish Borders,Male,302
82,80 - 84,Shetland Islands,Male,48
82,80 - 84,South Ayrshire,Male,287
82,80 - 84,South Lanarkshire,Male,649
82,80 - 84,Stirling,Male,177
82,80 - 84,West Dunbartonshire,Male,174
82,80 - 84,West Lothian,Male,299
82,80 - 84,Aberdeen City,Female,585
82,80 - 84,Aberdeenshire,Female,696
82,80 - 84,Angus,Female,396
82,80 - 84,Argyll and Bute,Female,316
82,80 - 84,City of Edinburgh,Female,1243
82,80 - 84,Clackmannanshire,Female,105
82,80 - 84,Dumfries and Galloway,Female,595
82,80 - 84,Dundee City,Female,529
82,80 - 84,East Ayrshire,Female,366
82,80 - 84,East Dunbartonshire,Female,407
82,80 - 84,East Lothian,Female,336
82,80 - 84,East Renfrewshire,Female,345
82,80 - 84,Falkirk,Female,424
82,80 - 84,Fife,Female,1107
82,80 - 84,Glasgow City,Female,1574
82,80 - 84,Highland,Female,742
82,80 - 84,Inverclyde,Female,254
82,80 - 84,Midlothian,Female,237
82,80 - 84,Moray,Female,300
82,80 - 84,Na h-Eileanan Siar,Female,110
82,80 - 84,North Ayrshire,Female,462
82,80 - 84,North Lanarkshire,Female,880
82,80 - 84,Orkney Islands,Female,74
82,80 - 84,Perth and Kinross,Female,506
82,80 - 84,Renfrewshire,Female,584
82,80 - 84,Scottish Borders,Female,413
82,80 - 84,Shetland Islands,Female,63
82,80 - 84,South Ayrshire,Female,430
82,80 - 84,South Lanarkshire,Female,971
82,80 - 84,Stirling,Female,274
82,80 - 84,West Dunbartonshire,Female,247
82,80 - 84,West Lothian,Female,394
83,80 - 84,Aberdeen City,Male,359
83,80 - 84,Aberdeenshire,Male,473
83,80 - 84,Angus,Male,260
83,80 - 84,Argyll and Bute,Male,205
83,80 - 84,City of Edinburgh,Male,830
83,80 - 84,Clackmannanshire,Male,74
83,80 - 84,Dumfries and Galloway,Male,432
83,80 - 84,Dundee City,Male,274
83,80 - 84,East Ayrshire,Male,236
83,80 - 84,East Dunbartonshire,Male,262
83,80 - 84,East Lothian,Male,197
83,80 - 84,East Renfrewshire,Male,200
83,80 - 84,Falkirk,Male,287
83,80 - 84,Fife,Male,751
83,80 - 84,Glasgow City,Male,806
83,80 - 84,Highland,Male,500
83,80 - 84,Inverclyde,Male,135
83,80 - 84,Midlothian,Male,139
83,80 - 84,Moray,Male,207
83,80 - 84,Na h-Eileanan Siar,Male,60
83,80 - 84,North Ayrshire,Male,293
83,80 - 84,North Lanarkshire,Male,582
83,80 - 84,Orkney Islands,Male,42
83,80 - 84,Perth and Kinross,Male,372
83,80 - 84,Renfrewshire,Male,281
83,80 - 84,Scottish Borders,Male,263
83,80 - 84,Shetland Islands,Male,34
83,80 - 84,South Ayrshire,Male,278
83,80 - 84,South Lanarkshire,Male,573
83,80 - 84,Stirling,Male,188
83,80 - 84,West Dunbartonshire,Male,152
83,80 - 84,West Lothian,Male,230
83,80 - 84,Aberdeen City,Female,534
83,80 - 84,Aberdeenshire,Female,620
83,80 - 84,Angus,Female,360
83,80 - 84,Argyll and Bute,Female,282
83,80 - 84,City of Edinburgh,Female,1206
83,80 - 84,Clackmannanshire,Female,111
83,80 - 84,Dumfries and Galloway,Female,529
83,80 - 84,Dundee City,Female,410
83,80 - 84,East Ayrshire,Female,336
83,80 - 84,East Dunbartonshire,Female,361
83,80 - 84,East Lothian,Female,309
83,80 - 84,East Renfrewshire,Female,289
83,80 - 84,Falkirk,Female,395
83,80 - 84,Fife,Female,1000
83,80 - 84,Glasgow City,Female,1438
83,80 - 84,Highland,Female,698
83,80 - 84,Inverclyde,Female,257
83,80 - 84,Midlothian,Female,209
83,80 - 84,Moray,Female,284
83,80 - 84,Na h-Eileanan Siar,Female,114
83,80 - 84,North Ayrshire,Female,421
83,80 - 84,North Lanarkshire,Female,807
83,80 - 84,Orkney Islands,Female,56
83,80 - 84,Perth and Kinross,Female,455
83,80 - 84,Renfrewshire,Female,475
83,80 - 84,Scottish Borders,Female,372
83,80 - 84,Shetland Islands,Female,54
83,80 - 84,South Ayrshire,Female,416
83,80 - 84,South Lanarkshire,Female,927
83,80 - 84,Stirling,Female,239
83,80 - 84,West Dunbartonshire,Female,259
83,80 - 84,West Lothian,Female,321
84,80 - 84,Aberdeen City,Male,347
84,80 - 84,Aberdeenshire,Male,395
84,80 - 84,Angus,Male,255
84,80 - 84,Argyll and Bute,Male,206
84,80 - 84,City of Edinburgh,Male,714
84,80 - 84,Clackmannanshire,Male,77
84,80 - 84,Dumfries and Galloway,Male,357
84,80 - 84,Dundee City,Male,236
84,80 - 84,East Ayrshire,Male,191
84,80 - 84,East Dunbartonshire,Male,249
84,80 - 84,East Lothian,Male,204
84,80 - 84,East Renfrewshire,Male,185
84,80 - 84,Falkirk,Male,247
84,80 - 84,Fife,Male,645
84,80 - 84,Glasgow City,Male,746
84,80 - 84,Highland,Male,471
84,80 - 84,Inverclyde,Male,145
84,80 - 84,Midlothian,Male,137
84,80 - 84,Moray,Male,158
84,80 - 84,Na h-Eileanan Siar,Male,49
84,80 - 84,North Ayrshire,Male,295
84,80 - 84,North Lanarkshire,Male,484
84,80 - 84,Orkney Islands,Male,46
84,80 - 84,Perth and Kinross,Male,374
84,80 - 84,Renfrewshire,Male,269
84,80 - 84,Scottish Borders,Male,227
84,80 - 84,Shetland Islands,Male,34
84,80 - 84,South Ayrshire,Male,246
84,80 - 84,South Lanarkshire,Male,524
84,80 - 84,Stirling,Male,180
84,80 - 84,West Dunbartonshire,Male,149
84,80 - 84,West Lothian,Male,249
84,80 - 84,Aberdeen City,Female,583
84,80 - 84,Aberdeenshire,Female,584
84,80 - 84,Angus,Female,378
84,80 - 84,Argyll and Bute,Female,292
84,80 - 84,City of Edinburgh,Female,1188
84,80 - 84,Clackmannanshire,Female,115
84,80 - 84,Dumfries and Galloway,Female,485
84,80 - 84,Dundee City,Female,425
84,80 - 84,East Ayrshire,Female,297
84,80 - 84,East Dunbartonshire,Female,342
84,80 - 84,East Lothian,Female,284
84,80 - 84,East Renfrewshire,Female,312
84,80 - 84,Falkirk,Female,376
84,80 - 84,Fife,Female,894
84,80 - 84,Glasgow City,Female,1358
84,80 - 84,Highland,Female,664
84,80 - 84,Inverclyde,Female,281
84,80 - 84,Midlothian,Female,202
84,80 - 84,Moray,Female,289
84,80 - 84,Na h-Eileanan Siar,Female,107
84,80 - 84,North Ayrshire,Female,408
84,80 - 84,North Lanarkshire,Female,749
84,80 - 84,Orkney Islands,Female,50
84,80 - 84,Perth and Kinross,Female,473
84,80 - 84,Renfrewshire,Female,446
84,80 - 84,Scottish Borders,Female,348
84,80 - 84,Shetland Islands,Female,53
84,80 - 84,South Ayrshire,Female,364
84,80 - 84,South Lanarkshire,Female,824
84,80 - 84,Stirling,Female,250
84,80 - 84,West Dunbartonshire,Female,235
84,80 - 84,West Lothian,Female,385
85,85 - 89,Aberdeen City,Male,286
85,85 - 89,Aberdeenshire,Male,381
85,85 - 89,Angus,Male,243
85,85 - 89,Argyll and Bute,Male,156
85,85 - 89,City of Edinburgh,Male,695
85,85 - 89,Clackmannanshire,Male,65
85,85 - 89,Dumfries and Galloway,Male,303
85,85 - 89,Dundee City,Male,250
85,85 - 89,East Ayrshire,Male,182
85,85 - 89,East Dunbartonshire,Male,188
85,85 - 89,East Lothian,Male,155
85,85 - 89,East Renfrewshire,Male,145
85,85 - 89,Falkirk,Male,209
85,85 - 89,Fife,Male,499
85,85 - 89,Glasgow City,Male,660
85,85 - 89,Highland,Male,404
85,85 - 89,Inverclyde,Male,110
85,85 - 89,Midlothian,Male,131
85,85 - 89,Moray,Male,148
85,85 - 89,Na h-Eileanan Siar,Male,52
85,85 - 89,North Ayrshire,Male,228
85,85 - 89,North Lanarkshire,Male,386
85,85 - 89,Orkney Islands,Male,28
85,85 - 89,Perth and Kinross,Male,324
85,85 - 89,Renfrewshire,Male,255
85,85 - 89,Scottish Borders,Male,246
85,85 - 89,Shetland Islands,Male,40
85,85 - 89,South Ayrshire,Male,255
85,85 - 89,South Lanarkshire,Male,463
85,85 - 89,Stirling,Male,133
85,85 - 89,West Dunbartonshire,Male,97
85,85 - 89,West Lothian,Male,177
85,85 - 89,Aberdeen City,Female,479
85,85 - 89,Aberdeenshire,Female,560
85,85 - 89,Angus,Female,334
85,85 - 89,Argyll and Bute,Female,275
85,85 - 89,City of Edinburgh,Female,1171
85,85 - 89,Clackmannanshire,Female,91
85,85 - 89,Dumfries and Galloway,Female,443
85,85 - 89,Dundee City,Female,369
85,85 - 89,East Ayrshire,Female,262
85,85 - 89,East Dunbartonshire,Female,289
85,85 - 89,East Lothian,Female,256
85,85 - 89,East Renfrewshire,Female,273
85,85 - 89,Falkirk,Female,335
85,85 - 89,Fife,Female,868
85,85 - 89,Glasgow City,Female,1231
85,85 - 89,Highland,Female,606
85,85 - 89,Inverclyde,Female,238
85,85 - 89,Midlothian,Female,182
85,85 - 89,Moray,Female,270
85,85 - 89,Na h-Eileanan Siar,Female,75
85,85 - 89,North Ayrshire,Female,324
85,85 - 89,North Lanarkshire,Female,632
85,85 - 89,Orkney Islands,Female,57
85,85 - 89,Perth and Kinross,Female,433
85,85 - 89,Renfrewshire,Female,445
85,85 - 89,Scottish Borders,Female,309
85,85 - 89,Shetland Islands,Female,40
85,85 - 89,South Ayrshire,Female,347
85,85 - 89,South Lanarkshire,Female,768
85,85 - 89,Stirling,Female,185
85,85 - 89,West Dunbartonshire,Female,200
85,85 - 89,West Lothian,Female,331
86,85 - 89,Aberdeen City,Male,222
86,85 - 89,Aberdeenshire,Male,318
86,85 - 89,Angus,Male,219
86,85 - 89,Argyll and Bute,Male,147
86,85 - 89,City of Edinburgh,Male,506
86,85 - 89,Clackmannanshire,Male,64
86,85 - 89,Dumfries and Galloway,Male,259
86,85 - 89,Dundee City,Male,176
86,85 - 89,East Ayrshire,Male,146
86,85 - 89,East Dunbartonshire,Male,185
86,85 - 89,East Lothian,Male,123
86,85 - 89,East Renfrewshire,Male,140
86,85 - 89,Falkirk,Male,181
86,85 - 89,Fife,Male,466
86,85 - 89,Glasgow City,Male,514
86,85 - 89,Highland,Male,371
86,85 - 89,Inverclyde,Male,101
86,85 - 89,Midlothian,Male,115
86,85 - 89,Moray,Male,141
86,85 - 89,Na h-Eileanan Siar,Male,36
86,85 - 89,North Ayrshire,Male,158
86,85 - 89,North Lanarkshire,Male,313
86,85 - 89,Orkney Islands,Male,39
86,85 - 89,Perth and Kinross,Male,261
86,85 - 89,Renfrewshire,Male,229
86,85 - 89,Scottish Borders,Male,211
86,85 - 89,Shetland Islands,Male,21
86,85 - 89,South Ayrshire,Male,177
86,85 - 89,South Lanarkshire,Male,374
86,85 - 89,Stirling,Male,120
86,85 - 89,West Dunbartonshire,Male,82
86,85 - 89,West Lothian,Male,158
86,85 - 89,Aberdeen City,Female,480
86,85 - 89,Aberdeenshire,Female,460
86,85 - 89,Angus,Female,292
86,85 - 89,Argyll and Bute,Female,226
86,85 - 89,City of Edinburgh,Female,1010
86,85 - 89,Clackmannanshire,Female,112
86,85 - 89,Dumfries and Galloway,Female,407
86,85 - 89,Dundee City,Female,350
86,85 - 89,East Ayrshire,Female,244
86,85 - 89,East Dunbartonshire,Female,284
86,85 - 89,East Lothian,Female,254
86,85 - 89,East Renfrewshire,Female,231
86,85 - 89,Falkirk,Female,297
86,85 - 89,Fife,Female,803
86,85 - 89,Glasgow City,Female,1091
86,85 - 89,Highland,Female,513
86,85 - 89,Inverclyde,Female,208
86,85 - 89,Midlothian,Female,164
86,85 - 89,Moray,Female,191
86,85 - 89,Na h-Eileanan Siar,Female,73
86,85 - 89,North Ayrshire,Female,282
86,85 - 89,North Lanarkshire,Female,570
86,85 - 89,Orkney Islands,Female,60
86,85 - 89,Perth and Kinross,Female,394
86,85 - 89,Renfrewshire,Female,379
86,85 - 89,Scottish Borders,Female,296
86,85 - 89,Shetland Islands,Female,35
86,85 - 89,South Ayrshire,Female,298
86,85 - 89,South Lanarkshire,Female,665
86,85 - 89,Stirling,Female,178
86,85 - 89,West Dunbartonshire,Female,198
86,85 - 89,West Lothian,Female,232
87,85 - 89,Aberdeen City,Male,212
87,85 - 89,Aberdeenshire,Male,264
87,85 - 89,Angus,Male,141
87,85 - 89,Argyll and Bute,Male,123
87,85 - 89,City of Edinburgh,Male,492
87,85 - 89,Clackmannanshire,Male,44
87,85 - 89,Dumfries and Galloway,Male,207
87,85 - 89,Dundee City,Male,191
87,85 - 89,East Ayrshire,Male,121
87,85 - 89,East Dunbartonshire,Male,154
87,85 - 89,East Lothian,Male,128
87,85 - 89,East Renfrewshire,Male,113
87,85 - 89,Falkirk,Male,155
87,85 - 89,Fife,Male,422
87,85 - 89,Glasgow City,Male,392
87,85 - 89,Highland,Male,309
87,85 - 89,Inverclyde,Male,108
87,85 - 89,Midlothian,Male,89
87,85 - 89,Moray,Male,126
87,85 - 89,Na h-Eileanan Siar,Male,52
87,85 - 89,North Ayrshire,Male,143
87,85 - 89,North Lanarkshire,Male,252
87,85 - 89,Orkney Islands,Male,34
87,85 - 89,Perth and Kinross,Male,200
87,85 - 89,Renfrewshire,Male,185
87,85 - 89,Scottish Borders,Male,168
87,85 - 89,Shetland Islands,Male,26
87,85 - 89,South Ayrshire,Male,155
87,85 - 89,South Lanarkshire,Male,310
87,85 - 89,Stirling,Male,96
87,85 - 89,West Dunbartonshire,Male,86
87,85 - 89,West Lothian,Male,137
87,85 - 89,Aberdeen City,Female,427
87,85 - 89,Aberdeenshire,Female,410
87,85 - 89,Angus,Female,261
87,85 - 89,Argyll and Bute,Female,190
87,85 - 89,City of Edinburgh,Female,883
87,85 - 89,Clackmannanshire,Female,94
87,85 - 89,Dumfries and Galloway,Female,366
87,85 - 89,Dundee City,Female,317
87,85 - 89,East Ayrshire,Female,190
87,85 - 89,East Dunbartonshire,Female,234
87,85 - 89,East Lothian,Female,196
87,85 - 89,East Renfrewshire,Female,232
87,85 - 89,Falkirk,Female,252
87,85 - 89,Fife,Female,678
87,85 - 89,Glasgow City,Female,905
87,85 - 89,Highland,Female,499
87,85 - 89,Inverclyde,Female,174
87,85 - 89,Midlothian,Female,136
87,85 - 89,Moray,Female,180
87,85 - 89,Na h-Eileanan Siar,Female,77
87,85 - 89,North Ayrshire,Female,258
87,85 - 89,North Lanarkshire,Female,522
87,85 - 89,Orkney Islands,Female,46
87,85 - 89,Perth and Kinross,Female,340
87,85 - 89,Renfrewshire,Female,316
87,85 - 89,Scottish Borders,Female,246
87,85 - 89,Shetland Islands,Female,44
87,85 - 89,South Ayrshire,Female,255
87,85 - 89,South Lanarkshire,Female,606
87,85 - 89,Stirling,Female,165
87,85 - 89,West Dunbartonshire,Female,190
87,85 - 89,West Lothian,Female,208
88,85 - 89,Aberdeen City,Male,158
88,85 - 89,Aberdeenshire,Male,216
88,85 - 89,Angus,Male,131
88,85 - 89,Argyll and Bute,Male,77
88,85 - 89,City of Edinburgh,Male,399
88,85 - 89,Clackmannanshire,Male,46
88,85 - 89,Dumfries and Galloway,Male,165
88,85 - 89,Dundee City,Male,129
88,85 - 89,East Ayrshire,Male,120
88,85 - 89,East Dunbartonshire,Male,125
88,85 - 89,East Lothian,Male,103
88,85 - 89,East Renfrewshire,Male,81
88,85 - 89,Falkirk,Male,102
88,85 - 89,Fife,Male,338
88,85 - 89,Glasgow City,Male,337
88,85 - 89,Highland,Male,209
88,85 - 89,Inverclyde,Male,58
88,85 - 89,Midlothian,Male,60
88,85 - 89,Moray,Male,116
88,85 - 89,Na h-Eileanan Siar,Male,44
88,85 - 89,North Ayrshire,Male,121
88,85 - 89,North Lanarkshire,Male,206
88,85 - 89,Orkney Islands,Male,20
88,85 - 89,Perth and Kinross,Male,179
88,85 - 89,Renfrewshire,Male,154
88,85 - 89,Scottish Borders,Male,151
88,85 - 89,Shetland Islands,Male,14
88,85 - 89,South Ayrshire,Male,113
88,85 - 89,South Lanarkshire,Male,237
88,85 - 89,Stirling,Male,72
88,85 - 89,West Dunbartonshire,Male,69
88,85 - 89,West Lothian,Male,104
88,85 - 89,Aberdeen City,Female,344
88,85 - 89,Aberdeenshire,Female,395
88,85 - 89,Angus,Female,225
88,85 - 89,Argyll and Bute,Female,173
88,85 - 89,City of Edinburgh,Female,774
88,85 - 89,Clackmannanshire,Female,65
88,85 - 89,Dumfries and Galloway,Female,303
88,85 - 89,Dundee City,Female,268
88,85 - 89,East Ayrshire,Female,197
88,85 - 89,East Dunbartonshire,Female,198
88,85 - 89,East Lothian,Female,155
88,85 - 89,East Renfrewshire,Female,175
88,85 - 89,Falkirk,Female,224
88,85 - 89,Fife,Female,596
88,85 - 89,Glasgow City,Female,855
88,85 - 89,Highland,Female,415
88,85 - 89,Inverclyde,Female,131
88,85 - 89,Midlothian,Female,122
88,85 - 89,Moray,Female,164
88,85 - 89,Na h-Eileanan Siar,Female,59
88,85 - 89,North Ayrshire,Female,226
88,85 - 89,North Lanarkshire,Female,396
88,85 - 89,Orkney Islands,Female,27
88,85 - 89,Perth and Kinross,Female,311
88,85 - 89,Renfrewshire,Female,220
88,85 - 89,Scottish Borders,Female,199
88,85 - 89,Shetland Islands,Female,41
88,85 - 89,South Ayrshire,Female,218
88,85 - 89,South Lanarkshire,Female,497
88,85 - 89,Stirling,Female,152
88,85 - 89,West Dunbartonshire,Female,133
88,85 - 89,West Lothian,Female,163
89,85 - 89,Aberdeen City,Male,168
89,85 - 89,Aberdeenshire,Male,169
89,85 - 89,Angus,Male,86
89,85 - 89,Argyll and Bute,Male,77
89,85 - 89,City of Edinburgh,Male,319
89,85 - 89,Clackmannanshire,Male,30
89,85 - 89,Dumfries and Galloway,Male,164
89,85 - 89,Dundee City,Male,106
89,85 - 89,East Ayrshire,Male,74
89,85 - 89,East Dunbartonshire,Male,97
89,85 - 89,East Lothian,Male,89
89,85 - 89,East Renfrewshire,Male,82
89,85 - 89,Falkirk,Male,116
89,85 - 89,Fife,Male,305
89,85 - 89,Glasgow City,Male,259
89,85 - 89,Highland,Male,167
89,85 - 89,Inverclyde,Male,46
89,85 - 89,Midlothian,Male,65
89,85 - 89,Moray,Male,68
89,85 - 89,Na h-Eileanan Siar,Male,26
89,85 - 89,North Ayrshire,Male,98
89,85 - 89,North Lanarkshire,Male,169
89,85 - 89,Orkney Islands,Male,26
89,85 - 89,Perth and Kinross,Male,166
89,85 - 89,Renfrewshire,Male,107
89,85 - 89,Scottish Borders,Male,96
89,85 - 89,Shetland Islands,Male,18
89,85 - 89,South Ayrshire,Male,115
89,85 - 89,South Lanarkshire,Male,203
89,85 - 89,Stirling,Male,62
89,85 - 89,West Dunbartonshire,Male,48
89,85 - 89,West Lothian,Male,110
89,85 - 89,Aberdeen City,Female,287
89,85 - 89,Aberdeenshire,Female,338
89,85 - 89,Angus,Female,203
89,85 - 89,Argyll and Bute,Female,136
89,85 - 89,City of Edinburgh,Female,757
89,85 - 89,Clackmannanshire,Female,50
89,85 - 89,Dumfries and Galloway,Female,238
89,85 - 89,Dundee City,Female,222
89,85 - 89,East Ayrshire,Female,155
89,85 - 89,East Dunbartonshire,Female,198
89,85 - 89,East Lothian,Female,169
89,85 - 89,East Renfrewshire,Female,171
89,85 - 89,Falkirk,Female,177
89,85 - 89,Fife,Female,528
89,85 - 89,Glasgow City,Female,671
89,85 - 89,Highland,Female,382
89,85 - 89,Inverclyde,Female,141
89,85 - 89,Midlothian,Female,89
89,85 - 89,Moray,Female,149
89,85 - 89,Na h-Eileanan Siar,Female,46
89,85 - 89,North Ayrshire,Female,193
89,85 - 89,North Lanarkshire,Female,358
89,85 - 89,Orkney Islands,Female,29
89,85 - 89,Perth and Kinross,Female,320
89,85 - 89,Renfrewshire,Female,219
89,85 - 89,Scottish Borders,Female,177
89,85 - 89,Shetland Islands,Female,29
89,85 - 89,South Ayrshire,Female,183
89,85 - 89,South Lanarkshire,Female,424
89,85 - 89,Stirling,Female,111
89,85 - 89,West Dunbartonshire,Female,117
89,85 - 89,West Lothian,Female,151
90+,90+,Aberdeen City,Male,444
90+,90+,Aberdeenshire,Male,614
90+,90+,Angus,Male,343
90+,90+,Argyll and Bute,Male,232
90+,90+,City of Edinburgh,Male,1165
90+,90+,Clackmannanshire,Male,101
90+,90+,Dumfries and Galloway,Male,480
90+,90+,Dundee City,Male,354
90+,90+,East Ayrshire,Male,249
90+,90+,East Dunbartonshire,Male,337
90+,90+,East Lothian,Male,258
90+,90+,East Renfrewshire,Male,261
90+,90+,Falkirk,Male,329
90+,90+,Fife,Male,886
90+,90+,Glasgow City,Male,952
90+,90+,Highland,Male,608
90+,90+,Inverclyde,Male,190
90+,90+,Midlothian,Male,174
90+,90+,Moray,Male,252
90+,90+,Na h-Eileanan Siar,Male,71
90+,90+,North Ayrshire,Male,299
90+,90+,North Lanarkshire,Male,520
90+,90+,Orkney Islands,Male,67
90+,90+,Perth and Kinross,Male,474
90+,90+,Renfrewshire,Male,414
90+,90+,Scottish Borders,Male,309
90+,90+,Shetland Islands,Male,45
90+,90+,South Ayrshire,Male,361
90+,90+,South Lanarkshire,Male,604
