Age,Gender,uist_Population,SIM,Year,uist_Reference,index_col,scot_Reference,scot_Population
71,Male,28.0,0,2021,20,Male71,22863,26926
72,Male,26.0,0,2021,29,Male72,23308,27110
73,Male,40.0,0,2021,21,Male73,21528,27434
74,Male,40.0,0,2021,17,Male74,19373,29015
75,Male,36.0,0,2021,19,Male75,17496,21421
76,Male,18.0,0,2021,23,Male76,17603,19456
77,Male,24.0,0,2021,20,Male77,16869,19514
78,Male,18.0,0,2021,15,Male78,16115,17705
79,Male,14.0,0,2021,19,Male79,14432,15619
80,Male,13.0,0,2021,14,Male80,13546,13795
81,Male,15.0,0,2021,16,Male81,12469,13536
82,Male,17.0,0,2021,8,Male82,11120,12606
83,Male,10.0,0,2021,11,Male83,9975,11653
84,Male,14.0,0,2021,7,Male84,9091,10044
85,Male,7.0,0,2021,8,Male85,7894,9014
86,Male,13.0,0,2021,6,Male86,6573,7875
87,Male,5.0,0,2021,3,Male87,5635,6618
88,Male,5.0,0,2021,13,Male88,4454,5557
89,Male,7.0,0,2021,4,Male89,3731,4715
90+,Male,14.0,0,2021,17,Male90+,12017,14436
0,Female,0.0,0,2022,21,Female0,26819,26375
1,Female,0.0,0,2022,25,Female1,27567,26460
2,Female,0.0,0,2022,14,Female2,27788,26540
3,Female,0.0,0,2022,29,Female3,28504,26594
4,Female,0.0,0,2022,19,Female4,29033,26604
5,Female,0.0,0,2022,18,Female5,30162,25858
6,Female,21.0,0,2022,25,Female6,28855,26792
7,Female,25.0,0,2022,29,Female7,29683,27554
8,Female,14.0,0,2022,16,Female8,29598,27779
9,Female,29.0,0,2022,29,Female9,28272,28496
10,Female,19.0,0,2022,30,Female10,27796,29025
11,Female,18.0,0,2022,20,Female11,27257,30155
12,Female,25.0,0,2022,25,Female12,26739,28848
13,Female,29.0,0,2022,27,Female13,26167,29675
14,Female,16.0,0,2022,17,Female14,26038,29588
15,Female,29.0,0,2022,35,Female15,27243,28260
16,Female,30.0,0,2022,12,Female16,27563,27781
17,Female,20.0,0,2022,20,Female17,28702,27239
18,Female,25.0,0,2022,20,Female18,29789,26718
19,Female,27.0,0,2022,16,Female19,32749,26143
20,Female,16.0,0,2022,20,Female20,33871,26012
21,Female,35.0,0,2022,14,Female21,34923,27212
22,Female,12.0,0,2022,16,Female22,36314,27529
23,Female,20.0,0,2022,20,Female23,37631,28666
24,Female,20.0,0,2022,17,Female24,39540,29748
25,Female,16.0,0,2022,18,Female25,38982,32701
26,Female,20.0,0,2022,14,Female26,37498,33820
27,Female,14.0,0,2022,31,Female27,37318,34867
28,Female,16.0,0,2022,26,Female28,37556,36250
29,Female,20.0,0,2022,15,Female29,36621,37558
30,Female,17.0,0,2022,20,Female30,36099,39455
31,Female,17.0,0,2022,16,Female31,36312,38889
32,Female,14.0,0,2022,19,Female32,35089,37395
33,Female,31.0,0,2022,22,Female33,35723,37204
34,Female,26.0,0,2022,22,Female34,36385,37430
35,Female,15.0,0,2022,31,Female35,35753,36488
36,Female,20.0,0,2022,27,Female36,34995,35954
37,Female,16.0,0,2022,33,Female37,33471,36155
38,Female,19.0,0,2022,21,Female38,31663,34926
39,Female,21.0,0,2022,29,Female39,30603,35543
40,Female,22.0,0,2022,32,Female40,32622,36189
41,Female,31.0,0,2022,25,Female41,33160,35548
42,Female,27.0,0,2022,28,Female42,33272,34778
43,Female,33.0,0,2022,37,Female43,35532,33247
44,Female,21.0,0,2022,20,Female44,38123,31435
45,Female,29.0,0,2022,27,Female45,39905,30366
46,Female,32.0,0,2022,32,Female46,39222,32348
47,Female,25.0,0,2022,32,Female47,40801,32859
48,Female,27.0,0,2022,56,Female48,41543,32943
49,Female,37.0,0,2022,37,Female49,41358,35147
50,Female,20.0,0,2022,54,Female50,41391,37671
51,Female,27.0,0,2022,36,Female51,42646,39390
52,Female,32.0,0,2022,29,Female52,42441,38671
53,Female,32.0,0,2022,39,Female53,42060,40175
54,Female,55.0,0,2022,35,Female54,40724,40855
55,Female,36.0,0,2022,28,Female55,39939,40615
56,Female,53.0,0,2022,42,Female56,38427,40585
57,Female,36.0,0,2022,49,Female57,38397,41746
58,Female,28.0,0,2022,31,Female58,37263,41470
59,Female,39.0,0,2022,38,Female59,36058,41016
60,Female,35.0,0,2022,31,Female60,34941,39631
61,Female,27.0,0,2022,36,Female61,33606,38778
62,Female,42.0,0,2022,29,Female62,33002,37220
63,Female,48.0,0,2022,44,Female63,32395,37093
64,Female,29.0,0,2022,43,Female64,31202,35895
65,Female,33.0,0,2022,40,Female65,31507,34619
66,Female,30.0,0,2022,42,Female66,31414,33417
67,Female,34.0,0,2022,36,Female67,32127,31998
68,Female,28.0,0,2022,30,Female68,33103,31263
69,Female,43.0,0,2022,38,Female69,35906,30507
70,Female,40.0,0,2022,35,Female70,26974,29189
71,Female,36.0,0,2022,23,Female71,25687,29251
72,Female,38.0,0,2022,32,Female72,25970,28920
73,Female,35.0,0,2022,30,Female73,25265,29298
74,Female,29.0,0,2022,13,Female74,23254,29874
75,Female,35.0,0,2022,29,Female75,21636,32029
76,Female,32.0,0,2022,22,Female76,21833,23751
77,Female,23.0,0,2022,23,Female77,21118,22295
78,Female,25.0,0,2022,27,Female78,20348,22179
79,Female,24.0,0,2022,20,Female79,19396,21188
80,Female,9.0,0,2022,14,Female80,18453,19102
81,Female,23.0,0,2022,14,Female81,17214,17361
82,Female,17.0,0,2022,14,Female82,15965,17055
83,Female,18.0,0,2022,23,Female83,14544,15997
84,Female,24.0,0,2022,15,Female84,14041,14878
85,Female,13.0,0,2022,13,Female85,12678,13612
86,Female,13.0,0,2022,11,Female86,11277,12346
87,Female,8.0,0,2022,9,Female87,9897,10896
88,Female,6.0,0,2022,14,Female88,8421,9482
89,Female,12.0,0,2022,3,Female89,7418,8034
90+,Female,26.0,0,2022,39,Female90+,29050,31579
0,Male,0.0,0,2022,24,Male0,28697,27685
1,Male,0.0,0,2022,13,Male1,29017,27772
2,Male,0.0,0,2022,22,Male2,29377,27857
3,Male,0.0,0,2022,16,Male3,29728,27911
4,Male,0.0,0,2022,19,Male4,30708,27922
5,Male,0.0,0,2022,25,Male5,31533,27137
6,Male,24.0,0,2022,37,Male6,29946,28660
7,Male,13.0,0,2022,23,Male7,30653,28998
8,Male,22.0,0,2022,26,Male8,30586,29362
9,Male,16.0,0,2022,30,Male9,29574,29714
10,Male,19.0,0,2022,34,Male10,28838,30694
11,Male,25.0,0,2022,27,Male11,28885,31519
12,Male,37.0,0,2022,30,Male12,28344,29933
13,Male,23.0,0,2022,24,Male13,27231,30639
14,Male,26.0,0,2022,19,Male14,27083,30572
15,Male,30.0,0,2022,23,Male15,28196,29558
16,Male,34.0,0,2022,18,Male16,29300,28819
17,Male,27.0,0,2022,33,Male17,30279,28859
18,Male,30.0,0,2022,27,Male18,31162,28312
19,Male,24.0,0,2022,17,Male19,33677,27192
20,Male,18.0,0,2022,24,Male20,34653,27036
21,Male,23.0,0,2022,29,Male21,35175,28137
22,Male,18.0,0,2022,22,Male22,36261,29228
23,Male,33.0,0,2022,12,Male23,36791,30196
24,Male,26.0,0,2022,20,Male24,38808,31069
25,Male,17.0,0,2022,12,Male25,39073,33570
26,Male,23.0,0,2022,23,Male26,37445,34538
27,Male,28.0,0,2022,25,Male27,37102,35053
28,Male,22.0,0,2022,28,Male28,36957,36130
29,Male,12.0,0,2022,24,Male29,35572,36648
30,Male,20.0,0,2022,18,Male30,35467,38643
31,Male,12.0,0,2022,14,Male31,34774,38890
32,Male,23.0,0,2022,21,Male32,33786,37251
33,Male,25.0,0,2022,19,Male33,34032,36887
34,Male,28.0,0,2022,14,Male34,34246,36722
35,Male,24.0,0,2022,18,Male35,34347,35323
36,Male,18.0,0,2022,18,Male36,33701,35196
37,Male,14.0,0,2022,23,Male37,32926,34485
38,Male,21.0,0,2022,16,Male38,30125,33483
39,Male,19.0,0,2022,24,Male39,30169,33702
40,Male,14.0,0,2022,23,Male40,31504,33887
41,Male,17.0,0,2022,25,Male41,31398,33959
42,Male,17.0,0,2022,22,Male42,32214,33289
43,Male,23.0,0,2022,32,Male43,34054,32495
44,Male,15.0,0,2022,31,Male44,35759,29703
45,Male,24.0,0,2022,36,Male45,36884,29721
46,Male,23.0,0,2022,32,Male46,36481,31011
47,Male,25.0,0,2022,31,Male47,37985,30880
48,Male,21.0,0,2022,45,Male48,38668,31659
49,Male,32.0,0,2022,32,Male49,39404,33437
50,Male,31.0,0,2022,32,Male50,38795,35078
51,Male,34.0,0,2022,41,Male51,40421,36147
52,Male,32.0,0,2022,27,Male52,39547,35711
53,Male,31.0,0,2022,42,Male53,39588,37133
54,Male,43.0,0,2022,35,Male54,39078,37745
55,Male,31.0,0,2022,38,Male55,38031,38394
56,Male,32.0,0,2022,51,Male56,36862,37718
57,Male,40.0,0,2022,40,Male57,36217,39201
58,Male,25.0,0,2022,49,Male58,35210,38246
59,Male,41.0,0,2022,49,Male59,34417,38168
60,Male,32.0,0,2022,29,Male60,33311,37548
61,Male,37.0,0,2022,39,Male61,31726,36406
62,Male,50.0,0,2022,30,Male62,31363,35148
63,Male,40.0,0,2022,40,Male63,30581,34389
64,Male,46.0,0,2022,38,Male64,29425,33280
65,Male,46.0,0,2022,39,Male65,29569,32367
66,Male,27.0,0,2022,31,Male66,29668,31149
67,Male,34.0,0,2022,29,Male67,30193,29477
68,Male,28.0,0,2022,43,Male68,30916,28928
69,Male,38.0,0,2022,48,Male69,33121,27968
70,Male,35.0,0,2022,42,Male70,24797,26656
71,Male,34.0,0,2022,20,Male71,22863,26500
72,Male,28.0,0,2022,29,Male72,23308,26271
73,Male,25.0,0,2022,21,Male73,21528,26381
74,Male,37.0,0,2022,17,Male74,19373,26620
75,Male,38.0,0,2022,19,Male75,17496,28068
76,Male,35.0,0,2022,23,Male76,17603,20654
77,Male,18.0,0,2022,20,Male77,16869,18689
78,Male,24.0,0,2022,15,Male78,16115,18664
79,Male,18.0,0,2022,19,Male79,14432,16853
80,Male,14.0,0,2022,14,Male80,13546,14789
81,Male,13.0,0,2022,16,Male81,12469,12984
82,Male,15.0,0,2022,8,Male82,11120,12651
83,Male,15.0,0,2022,11,Male83,9975,11686
84,Male,9.0,0,2022,7,Male84,9091,10695
85,Male,14.0,0,2022,8,Male85,7894,9114
86,Male,7.0,0,2022,6,Male86,6573,8076
87,Male,12.0,0,2022,3,Male87,5635,6959
88,Male,5.0,0,2022,13,Male88,4454,5761
89,Male,5.0,0,2022,4,Male89,3731,4763
90+,Male,15.0,0,2022,17,Male90+,12017,15198
0,Female,0.0,0,2023,21,Female0,26819,26242
1,Female,0.0,0,2023,25,Female1,27567,26361
2,Female,0.0,0,2023,14,Female2,27788,26456
3,Female,0.0,0,2023,29,Female3,28504,26538
4,Female,0.0,0,2023,19,Female4,29033,26592
5,Female,0.0,0,2023,18,Female5,30162,26603
6,Female,0.0,0,2023,25,Female6,28855,25857
7,Female,21.0,0,2023,29,Female7,29683,26791
8,Female,25.0,0,2023,16,Female8,29598,27553
9,Female,14.0,0,2023,29,Female9,28272,27778
10,Female,29.0,0,2023,30,Female10,27796,28495
11,Female,19.0,0,2023,20,Female11,27257,29024
12,Female,18.0,0,2023,25,Female12,26739,30153
13,Female,25.0,0,2023,27,Female13,26167,28846
14,Female,29.0,0,2023,17,Female14,26038,29672
15,Female,16.0,0,2023,35,Female15,27243,29585
16,Female,29.0,0,2023,12,Female16,27563,28256
17,Female,30.0,0,2023,20,Female17,28702,27777
18,Female,20.0,0,2023,20,Female18,29789,27234
19,Female,25.0,0,2023,16,Female19,32749,26713
20,Female,27.0,0,2023,20,Female20,33871,26138
21,Female,16.0,0,2023,14,Female21,34923,26007
22,Female,35.0,0,2023,16,Female22,36314,27206
23,Female,12.0,0,2023,20,Female23,37631,27523
24,Female,20.0,0,2023,17,Female24,39540,28659
25,Female,20.0,0,2023,18,Female25,38982,29740
26,Female,16.0,0,2023,14,Female26,37498,32692
27,Female,20.0,0,2023,31,Female27,37318,33809
28,Female,14.0,0,2023,26,Female28,37556,34854
29,Female,16.0,0,2023,15,Female29,36621,36235
30,Female,20.0,0,2023,20,Female30,36099,37541
31,Female,17.0,0,2023,16,Female31,36312,39434
32,Female,17.0,0,2023,19,Female32,35089,38867
33,Female,14.0,0,2023,22,Female33,35723,37371
34,Female,31.0,0,2023,22,Female34,36385,37179
35,Female,26.0,0,2023,31,Female35,35753,37402
36,Female,15.0,0,2023,27,Female36,34995,36459
37,Female,20.0,0,2023,33,Female37,33471,35923
38,Female,16.0,0,2023,21,Female38,31663,36122
39,Female,19.0,0,2023,29,Female39,30603,34892
40,Female,20.0,0,2023,32,Female40,32622,35506
41,Female,22.0,0,2023,25,Female41,33160,36149
42,Female,31.0,0,2023,28,Female42,33272,35505
43,Female,27.0,0,2023,37,Female43,35532,34733
44,Female,33.0,0,2023,20,Female44,38123,33201
45,Female,21.0,0,2023,27,Female45,39905,31388
46,Female,29.0,0,2023,32,Female46,39222,30317
47,Female,31.0,0,2023,32,Female47,40801,32291
48,Female,25.0,0,2023,56,Female48,41543,32795
49,Female,27.0,0,2023,37,Female49,41358,32872
50,Female,37.0,0,2023,54,Female50,41391,35064
51,Female,20.0,0,2023,36,Female51,42646,37574
52,Female,27.0,0,2023,29,Female52,42441,39281
53,Female,32.0,0,2023,39,Female53,42060,38557
54,Female,32.0,0,2023,35,Female54,40724,40048
55,Female,55.0,0,2023,28,Female55,39939,40714
56,Female,36.0,0,2023,42,Female56,38427,40462
57,Female,52.0,0,2023,49,Female57,38397,40418
58,Female,36.0,0,2023,31,Female58,37263,41561
59,Female,28.0,0,2023,38,Female59,36058,41272
60,Female,39.0,0,2023,31,Female60,34941,40805
61,Female,35.0,0,2023,36,Female61,33606,39411
62,Female,27.0,0,2023,29,Female62,33002,38544
63,Female,42.0,0,2023,44,Female63,32395,36976
64,Female,48.0,0,2023,43,Female64,31202,36828
65,Female,29.0,0,2023,40,Female65,31507,35614
66,Female,32.0,0,2023,42,Female66,31414,34320
67,Female,29.0,0,2023,36,Female67,32127,33095
68,Female,34.0,0,2023,30,Female68,33103,31654
69,Female,28.0,0,2023,38,Female69,35906,30889
70,Female,43.0,0,2023,35,Female70,26974,30099
71,Female,38.0,0,2023,23,Female71,25687,28753
72,Female,35.0,0,2023,32,Female72,25970,28764
73,Female,36.0,0,2023,30,Female73,25265,28384
74,Female,35.0,0,2023,13,Female74,23254,28694
75,Female,29.0,0,2023,29,Female75,21636,29189
76,Female,35.0,0,2023,22,Female76,21833,31209
77,Female,32.0,0,2023,23,Female77,21118,23071
78,Female,23.0,0,2023,27,Female78,20348,21581
79,Female,25.0,0,2023,20,Female79,19396,21386
80,Female,23.0,0,2023,14,Female80,18453,20340
81,Female,7.0,0,2023,14,Female81,17214,18244
82,Female,21.0,0,2023,14,Female82,15965,16485
83,Female,17.0,0,2023,23,Female83,14544,16084
84,Female,17.0,0,2023,15,Female84,14041,14968
85,Female,24.0,0,2023,13,Female85,12678,13794
86,Female,11.0,0,2023,11,Female86,11277,12485
87,Female,12.0,0,2023,9,Female87,9897,11184
88,Female,7.0,0,2023,14,Female88,8421,9735
89,Female,5.0,0,2023,3,Female89,7418,8341
90+,Female,29.0,0,2023,39,Female90+,29050,31994
0,Male,0.0,0,2023,24,Male0,28697,27545
1,Male,0.0,0,2023,13,Male1,29017,27669
2,Male,0.0,0,2023,22,Male2,29377,27766
3,Male,0.0,0,2023,16,Male3,29728,27854
4,Male,0.0,0,2023,19,Male4,30708,27909
5,Male,0.0,0,2023,25,Male5,31533,27920
6,Male,0.0,0,2023,37,Male6,29946,27135
7,Male,24.0,0,2023,23,Male7,30653,28658
8,Male,13.0,0,2023,26,Male8,30586,28996
9,Male,21.0,0,2023,30,Male9,29574,29360
10,Male,16.0,0,2023,34,Male10,28838,29712
11,Male,19.0,0,2023,27,Male11,28885,30692
12,Male,25.0,0,2023,30,Male12,28344,31517
13,Male,37.0,0,2023,24,Male13,27231,29930
14,Male,23.0,0,2023,19,Male14,27083,30636
15,Male,26.0,0,2023,23,Male15,28196,30568
16,Male,30.0,0,2023,18,Male16,29300,29553
17,Male,34.0,0,2023,33,Male17,30279,28813
18,Male,27.0,0,2023,27,Male18,31162,28851
19,Male,30.0,0,2023,17,Male19,33677,28302
20,Male,24.0,0,2023,24,Male20,34653,27181
21,Male,18.0,0,2023,29,Male21,35175,27024
22,Male,23.0,0,2023,22,Male22,36261,28124
23,Male,18.0,0,2023,12,Male23,36791,29214
24,Male,33.0,0,2023,20,Male24,38808,30181
25,Male,26.0,0,2023,12,Male25,39073,31053
26,Male,17.0,0,2023,23,Male26,37445,33552
27,Male,23.0,0,2023,25,Male27,37102,34518
28,Male,28.0,0,2023,28,Male28,36957,35030
29,Male,22.0,0,2023,24,Male29,35572,36104
30,Male,12.0,0,2023,18,Male30,35467,36618
31,Male,20.0,0,2023,14,Male31,34774,38607
32,Male,12.0,0,2023,21,Male32,33786,38850
33,Male,23.0,0,2023,19,Male33,34032,37209
34,Male,25.0,0,2023,14,Male34,34246,36841
35,Male,28.0,0,2023,18,Male35,34347,36672
36,Male,24.0,0,2023,18,Male36,33701,35270
37,Male,18.0,0,2023,23,Male37,32926,35139
38,Male,14.0,0,2023,16,Male38,30125,34425
39,Male,21.0,0,2023,24,Male39,30169,33420
40,Male,19.0,0,2023,23,Male40,31504,33633
41,Male,14.0,0,2023,25,Male41,31398,33813
42,Male,17.0,0,2023,22,Male42,32214,33879
43,Male,17.0,0,2023,32,Male43,34054,33206
44,Male,23.0,0,2023,31,Male44,35759,32409
45,Male,15.0,0,2023,36,Male45,36884,29621
46,Male,24.0,0,2023,32,Male46,36481,29635
47,Male,23.0,0,2023,31,Male47,37985,30918
48,Male,25.0,0,2023,45,Male48,38668,30784
49,Male,21.0,0,2023,32,Male49,39404,31556
50,Male,32.0,0,2023,32,Male50,38795,33322
51,Male,31.0,0,2023,41,Male51,40421,34951
52,Male,33.0,0,2023,27,Male52,39547,36008
53,Male,32.0,0,2023,42,Male53,39588,35564
54,Male,31.0,0,2023,35,Male54,39078,36967
55,Male,43.0,0,2023,38,Male55,38031,37561
56,Male,31.0,0,2023,51,Male56,36862,38189
57,Male,32.0,0,2023,40,Male57,36217,37497
58,Male,40.0,0,2023,49,Male58,35210,38951
59,Male,25.0,0,2023,49,Male59,34417,37980
60,Male,41.0,0,2023,29,Male60,33311,37879
61,Male,32.0,0,2023,39,Male61,31726,37238
62,Male,37.0,0,2023,30,Male62,31363,36080
63,Male,50.0,0,2023,40,Male63,30581,34807
64,Male,39.0,0,2023,38,Male64,29425,34026
65,Male,45.0,0,2023,39,Male65,29569,32895
66,Male,46.0,0,2023,31,Male66,29668,31955
67,Male,27.0,0,2023,29,Male67,30193,30711
68,Male,32.0,0,2023,43,Male68,30916,29017
69,Male,26.0,0,2023,48,Male69,33121,28426
70,Male,37.0,0,2023,42,Male70,24797,27429
71,Male,34.0,0,2023,20,Male71,22863,26084
72,Male,34.0,0,2023,29,Male72,23308,25868
73,Male,27.0,0,2023,21,Male73,21528,25578
74,Male,25.0,0,2023,17,Male74,19373,25614
75,Male,36.0,0,2023,19,Male75,17496,25768
76,Male,38.0,0,2023,23,Male76,17603,27081
77,Male,34.0,0,2023,20,Male77,16869,19854
78,Male,18.0,0,2023,15,Male78,16115,17889
79,Male,22.0,0,2023,19,Male79,14432,17781
80,Male,18.0,0,2023,14,Male80,13546,15972
81,Male,14.0,0,2023,16,Male81,12469,13933
82,Male,12.0,0,2023,8,Male82,11120,12148
83,Male,13.0,0,2023,11,Male83,9975,11741
84,Male,14.0,0,2023,7,Male84,9091,10740
85,Male,8.0,0,2023,8,Male85,7894,9720
86,Male,13.0,0,2023,6,Male86,6573,8181
87,Male,6.0,0,2023,3,Male87,5635,7151
88,Male,10.0,0,2023,13,Male88,4454,6072
89,Male,4.0,0,2023,4,Male89,3731,4950
90+,Male,13.0,0,2023,17,Male90+,12017,15878
0,Female,0.0,0,2024,21,Female0,26819,26040
1,Female,0.0,0,2024,25,Female1,27567,26229
2,Female,0.0,0,2024,14,Female2,27788,26357
3,Female,0.0,0,2024,29,Female3,28504,26454
4,Female,0.0,0,2024,19,Female4,29033,26536
5,Female,0.0,0,2024,18,Female5,30162,26591
6,Female,0.0,0,2024,25,Female6,28855,26602
7,Female,0.0,0,2024,29,Female7,29683,25856
8,Female,21.0,0,2024,16,Female8,29598,26790
9,Female,25.0,0,2024,29,Female9,28272,27552
10,Female,14.0,0,2024,30,Female10,27796,27777
11,Female,29.0,0,2024,20,Female11,27257,28494
12,Female,19.0,0,2024,25,Female12,26739,29022
13,Female,18.0,0,2024,27,Female13,26167,30151
14,Female,25.0,0,2024,17,Female14,26038,28843
15,Female,29.0,0,2024,35,Female15,27243,29669
16,Female,15.0,0,2024,12,Female16,27563,29581
17,Female,29.0,0,2024,20,Female17,28702,28252
18,Female,30.0,0,2024,20,Female18,29789,27772
19,Female,20.0,0,2024,16,Female19,32749,27229
20,Female,25.0,0,2024,20,Female20,33871,26708
21,Female,27.0,0,2024,14,Female21,34923,26133
22,Female,16.0,0,2024,16,Female22,36314,26002
23,Female,35.0,0,2024,20,Female23,37631,27200
24,Female,12.0,0,2024,17,Female24,39540,27517
25,Female,20.0,0,2024,18,Female25,38982,28652
26,Female,20.0,0,2024,14,Female26,37498,29732
27,Female,16.0,0,2024,31,Female27,37318,32682
28,Female,20.0,0,2024,26,Female28,37556,33797
29,Female,14.0,0,2024,15,Female29,36621,34840
30,Female,16.0,0,2024,20,Female30,36099,36218
31,Female,20.0,0,2024,16,Female31,36312,37522
32,Female,17.0,0,2024,19,Female32,35089,39411
33,Female,17.0,0,2024,22,Female33,35723,38843
34,Female,14.0,0,2024,22,Female34,36385,37346
35,Female,31.0,0,2024,31,Female35,35753,37152
36,Female,26.0,0,2024,27,Female36,34995,37373
37,Female,15.0,0,2024,33,Female37,33471,36428
38,Female,20.0,0,2024,21,Female38,31663,35891
39,Female,16.0,0,2024,29,Female39,30603,36087
40,Female,19.0,0,2024,32,Female40,32622,34856
41,Female,20.0,0,2024,25,Female41,33160,35467
42,Female,22.0,0,2024,28,Female42,33272,36106
43,Female,31.0,0,2024,37,Female43,35532,35459
44,Female,27.0,0,2024,20,Female44,38123,34685
45,Female,33.0,0,2024,27,Female45,39905,33152
46,Female,21.0,0,2024,32,Female46,39222,31338
47,Female,29.0,0,2024,32,Female47,40801,30264
48,Female,31.0,0,2024,56,Female48,41543,32229
49,Female,25.0,0,2024,37,Female49,41358,32725
50,Female,27.0,0,2024,54,Female50,41391,32795
51,Female,37.0,0,2024,36,Female51,42646,34975
52,Female,20.0,0,2024,29,Female52,42441,37472
53,Female,27.0,0,2024,39,Female53,42060,39166
54,Female,31.0,0,2024,35,Female54,40724,38436
55,Female,32.0,0,2024,28,Female55,39939,39912
56,Female,55.0,0,2024,42,Female56,38427,40562
57,Female,35.0,0,2024,49,Female57,38397,40299
58,Female,52.0,0,2024,31,Female58,37263,40242
59,Female,36.0,0,2024,38,Female59,36058,41366
60,Female,27.0,0,2024,31,Female60,34941,41063
61,Female,39.0,0,2024,36,Female61,33606,40582
62,Female,33.0,0,2024,29,Female62,33002,39177
63,Female,27.0,0,2024,44,Female63,32395,38296
64,Female,42.0,0,2024,43,Female64,31202,36716
65,Female,48.0,0,2024,40,Female65,31507,36544
66,Female,28.0,0,2024,42,Female66,31414,35311
67,Female,32.0,0,2024,36,Female67,32127,33995
68,Female,28.0,0,2024,30,Female68,33103,32746
69,Female,34.0,0,2024,38,Female69,35906,31282
70,Female,26.0,0,2024,35,Female70,26974,30484
71,Female,42.0,0,2024,23,Female71,25687,29657
72,Female,37.0,0,2024,32,Female72,25970,28282
73,Female,32.0,0,2024,30,Female73,25265,28240
74,Female,35.0,0,2024,13,Female74,23254,27808
75,Female,35.0,0,2024,29,Female75,21636,28046
76,Female,29.0,0,2024,22,Female76,21833,28453
77,Female,34.0,0,2024,23,Female77,21118,30328
78,Female,31.0,0,2024,27,Female78,20348,22342
79,Female,22.0,0,2024,20,Female79,19396,20819
80,Female,25.0,0,2024,14,Female80,18453,20540
81,Female,22.0,0,2024,14,Female81,17214,19438
82,Female,6.0,0,2024,14,Female82,15965,17334
83,Female,21.0,0,2024,23,Female83,14544,15558
84,Female,15.0,0,2024,15,Female84,14041,15062
85,Female,16.0,0,2024,13,Female85,12678,13891
86,Female,22.0,0,2024,11,Female86,11277,12665
87,Female,9.0,0,2024,9,Female87,9897,11324
88,Female,12.0,0,2024,14,Female88,8421,10007
89,Female,5.0,0,2024,3,Female89,7418,8578
90+,Female,20.0,0,2024,39,Female90+,29050,32634
0,Male,0.0,0,2024,24,Male0,28697,27334
1,Male,0.0,0,2024,13,Male1,29017,27529
2,Male,0.0,0,2024,22,Male2,29377,27663
3,Male,0.0,0,2024,16,Male3,29728,27763
4,Male,0.0,0,2024,19,Male4,30708,27852
5,Male,0.0,0,2024,25,Male5,31533,27907
6,Male,0.0,0,2024,37,Male6,29946,27918
7,Male,0.0,0,2024,23,Male7,30653,27133
8,Male,24.0,0,2024,26,Male8,30586,28656
9,Male,13.0,0,2024,30,Male9,29574,28994
10,Male,21.0,0,2024,34,Male10,28838,29358
11,Male,16.0,0,2024,27,Male11,28885,29710
12,Male,19.0,0,2024,30,Male12,28344,30690
13,Male,25.0,0,2024,24,Male13,27231,31514
14,Male,37.0,0,2024,19,Male14,27083,29927
15,Male,23.0,0,2024,23,Male15,28196,30632
16,Male,26.0,0,2024,18,Male16,29300,30563
17,Male,30.0,0,2024,33,Male17,30279,29547
18,Male,34.0,0,2024,27,Male18,31162,28805
19,Male,27.0,0,2024,17,Male19,33677,28842
20,Male,30.0,0,2024,24,Male20,34653,28291
21,Male,24.0,0,2024,29,Male21,35175,27170
22,Male,18.0,0,2024,22,Male22,36261,27012
23,Male,23.0,0,2024,12,Male23,36791,28111
24,Male,18.0,0,2024,20,Male24,38808,29200
25,Male,33.0,0,2024,12,Male25,39073,30166
26,Male,26.0,0,2024,23,Male26,37445,31037
27,Male,17.0,0,2024,25,Male27,37102,33533
28,Male,23.0,0,2024,28,Male28,36957,34496
29,Male,28.0,0,2024,24,Male29,35572,35005
30,Male,22.0,0,2024,18,Male30,35467,36075
31,Male,12.0,0,2024,14,Male31,34774,36585
32,Male,20.0,0,2024,21,Male32,33786,38568
33,Male,12.0,0,2024,19,Male33,34032,38807
34,Male,23.0,0,2024,14,Male34,34246,37164
35,Male,25.0,0,2024,18,Male35,34347,36792
36,Male,28.0,0,2024,18,Male36,33701,36618
37,Male,24.0,0,2024,23,Male37,32926,35214
38,Male,18.0,0,2024,16,Male38,30125,35078
39,Male,14.0,0,2024,24,Male39,30169,34361
40,Male,21.0,0,2024,23,Male40,31504,33352
41,Male,19.0,0,2024,25,Male41,31398,33560
42,Male,14.0,0,2024,22,Male42,32214,33734
43,Male,17.0,0,2024,32,Male43,34054,33795
44,Male,17.0,0,2024,31,Male44,35759,33118
45,Male,23.0,0,2024,36,Male45,36884,32320
46,Male,15.0,0,2024,32,Male46,36481,29537
47,Male,24.0,0,2024,31,Male47,37985,29547
48,Male,23.0,0,2024,45,Male48,38668,30823
49,Male,25.0,0,2024,32,Male49,39404,30685
50,Male,21.0,0,2024,32,Male50,38795,31449
51,Male,32.0,0,2024,41,Male51,40421,33204
52,Male,30.0,0,2024,27,Male52,39547,34819
53,Male,32.0,0,2024,42,Male53,39588,35862
54,Male,32.0,0,2024,35,Male54,39078,35408
55,Male,31.0,0,2024,38,Male55,38031,36790
56,Male,43.0,0,2024,51,Male56,36862,37364
57,Male,31.0,0,2024,40,Male57,36217,37970
58,Male,32.0,0,2024,49,Male58,35210,37263
59,Male,40.0,0,2024,49,Male59,34417,38686
60,Male,25.0,0,2024,29,Male60,33311,37698
